시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
F10,광주광역시교육청,7401426,수완하나중학교,Suwanhana Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62247 ,광주광역시 광산구 수완로105번길 47,(수완동),062-720-2641,http://suwanhana.gen.ms.kr,남여공학,062-720-2696, ,N, , ,전기,주간,20150301,20150301,20230615000000
F10,광주광역시교육청,7401250,숭의중학교,Sungui Middle School,중학교,광주광역시,광주광역시서부교육지원청,사립,61679 ,광주광역시 남구 오방로 34-13,(방림동),062-606-5900,http://sungui.gen.ms.kr,남여공학,(82-62)671-1518, ,N,일반계, ,전기,주간,19590508,19590508,20230615000000
F10,광주광역시교육청,7401240,신가중학교,Singa Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62295 ,광주광역시 광산구 신창로 26,/ 신가중학교 (신창동),062-960-7300,http://singa.gen.ms.kr,남여공학,062-955-8380, ,N,일반계, ,전기,주간,20040302,20040302,20230615000000
F10,광주광역시교육청,7391130,신광중학교,ShinGwang Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61165 ,광주광역시 북구 면앙로165번길 80,(두암동/신광중학교),062-250-6500,http://shingwang.gen.ms.kr/,남여공학,062-250-6591, ,N,일반계, ,전기,주간,19810130,19810306,20230615000000
F10,광주광역시교육청,7391241,신용중학교,신용중학교(sinyong middle school),중학교,광주광역시,광주광역시동부교육지원청,공립,61086 ,광주광역시 북구 첨단연신로133번길 32,(신용동),062-713-6100,http://sinyong.gen.ms.kr,남여공학,062-713-6110, ,N,일반계, ,전기,주간,20140301,20140501,20230615000000
F10,광주광역시교육청,7401243,신창중학교,Shin-chang Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62252 ,광주광역시 광산구 왕버들로290번길 40,(신창동),062-958-9500,http://shin-chang.gen.ms.kr,남여공학,062-953-4158, ,N,해당없음, ,전기,주간,20060301,20060504,20230615000000
F10,광주광역시교육청,7391137,양산중학교,Yang-San Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61091 ,광주광역시 북구 하서로229번길 30,/ 양산중학교 (양산동),062-570-6111,http://yangsan.gen.ms.kr,남여공학,062-571-4148, ,N,일반계, ,전기,주간,19940320,19950306,20230615000000
F10,광주광역시교육청,7401239,영천중학교,Young Cheon Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62328 ,광주광역시 광산구 사암로340번안길 21,/ 영천중학교 (월곡동),062-958-4721,http://ychun.gen.ms.kr/main/main.php,남여공학,062-956-1696, ,N,일반계, ,전기,주간,20021219,20041004,20230615000000
F10,광주광역시교육청,7391143,용두중학교,Yongdu middleschool,중학교,광주광역시,광주광역시동부교육지원청,공립,61019 ,광주광역시 북구 하서로483번길 48,/ 용두중학교 (용두동),062-570-6600,http://yongdu.gen.ms.kr,남여공학,062-570-6609, ,N,해당없음, ,전기,주간,20090301,20090301,20230615000000
F10,광주광역시교육청,7391129,용봉중학교,Yongbong Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61130 ,광주광역시 북구 서하로274번길 33,/ 용봉중학교 (오치동),062-250-5700,http://yongbong.gen.ms.kr,남여공학,062-250-5720, ,N,일반계, ,전기,주간,19860204,19860305,20230615000000
F10,광주광역시교육청,7391128,우산중학교,Woosan Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61123 ,광주광역시 북구 신촌로 22,(오치동),062-260-5850,http://woosan.gen.ms.kr/,남여공학,062-260-5870, ,N,일반계, ,전기,주간,19850308,19850308,20230615000000
F10,광주광역시교육청,7401231,운남중학교,Un-Nam Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62314 ,광주광역시 광산구 목련로 307-10,/ 운남중학교 (운남동),062-960-2551,http://unnam.gen.ms.kr/,남여공학,062-955-3413, ,N,일반계, ,전기,주간,19951227,19970310,20230615000000
F10,광주광역시교육청,7401242,운리중학교,Unri Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62050 ,광주광역시 서구 풍암신흥로11번길 28,/ 운리중학교 (풍암동),062-712-3306,http://unri.gen.ms.kr,남여공학,062-712-3360, ,N,해당없음, ,전기,주간,20060301,20060301,20230615000000
F10,광주광역시교육청,7391126,운림중학교,Unlim Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61492 ,광주광역시 동구 의재로 137,/ (운림동/ 운림중학교) (운림동),062-230-3915,https://unlim.gen.ms.kr,남여공학,062-230-3922, ,N,일반계, ,전기,주간,20020301,20020301,20230615000000
F10,광주광역시교육청,7391127,운암중학교,Unam Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61102 ,광주광역시 북구 서강로131번길 24,/ 운암중학교 (운암동),062-605-6511,http://unam.gen.ms.kr/,남여공학,062-514-3263, ,N,일반계, ,전기,주간,19831123,19840310,20230615000000
F10,광주광역시교육청,7401230,월계중학교,Wol-Gye Middle school,중학교,광주광역시,광주광역시서부교육지원청,공립,62255 ,광주광역시 광산구 첨단중앙로181번길 82,/ (월계동/ 월계중학교) (월계동),062-970-9700,http://wolgye.gen.ms.kr,남여공학,062-972-7539, ,N,일반계, ,전기,주간,19960103,19960306,20230615000000
F10,광주광역시교육청,7401228,월곡중학교,Wolgok Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62352 ,광주광역시 광산구 월곡산정로 95,(월곡동),062-950-7655,http://wolgok.gen.ms.kr,남여공학,062-950-7690, ,N,일반계, ,전기,주간,19940105,19940305,20230615000000
F10,광주광역시교육청,7401245,월봉중학교,Wol-Bong Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62282 ,광주광역시 광산구 산월로 107,(산월동),062-960-1703,http://wolbong.gen.ms.kr,남여공학,062-974-4134, ,N,일반계, ,전후기,주간,20070301,20070301,20230615000000
F10,광주광역시교육청,7401244,유덕중학교,Yudeok Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,61912 ,광주광역시 서구 상무버들로 29,(유촌동/유덕중학교),062-370-2705,http://yudeok.gen.ms.kr,남여공학,062-385-2619, ,N,일반계, ,전기,주간,20070301,20070301,20230615000000
F10,광주광역시교육청,7391138,일곡중학교,Ilgok Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61037 ,광주광역시 북구 설죽로 570,(일곡동/ 일곡중학교),062-570-1700,http://ilgok.gen.ms.kr,남여공학,062-570-1797, ,N,일반계, ,전기,주간,19951108,19970305,20230615000000
F10,광주광역시교육청,7391139,일동중학교,Ildong Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61040 ,광주광역시 북구 일곡택지로 10,(일곡동/ 일동중학교),062-608-1100,http://k-ildong.gen.ms.kr,남여공학,062-574-1295, ,N,일반계, ,전기,주간,19970520,19980304,20230615000000
F10,광주광역시교육청,7391141,일신중학교,Il-Shin Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61034 ,광주광역시 북구 일곡택지로 107,/ 일신중학교 (일곡동),062-605-6600,http://gjilshin.gen.ms.kr,남여공학,062-605-6695, ,N,해당없음, ,전기,주간,20060301,20060420,20230615000000
F10,광주광역시교육청,7401261,임곡중학교,Imgok Middle School,중학교,광주광역시,광주광역시서부교육지원청,사립,62201 ,광주광역시 광산구 고봉로 812,/ (임곡동/ 임곡중학교) (임곡동),062-952-3802,http://imgok.gen.ms.kr,남여공학,070-4324-0900, ,N,일반계, ,전기,주간,19460615,19460621,20230615000000
F10,광주광역시교육청,7401342,장덕중학교,Jangdeok middle school,중학교,광주광역시,광주광역시서부교육지원청,공립,62226 ,광주광역시 광산구 수등로 11,/ 장덕중학교 (장덕동),062-717-8500,http://jangdeok.gen.ms.kr,남여공학,062-717-8510, ,N,일반계, ,전기,주간,20110301,20110301,20230615000000
F10,광주광역시교육청,7391122,전남대학교사범대학부설중학교,Chonnam National University Attached Middle School,중학교,광주광역시,교육부,국립,61186 ,광주광역시 북구 용봉로 45,(용봉동),062-530-3800,http://chonnam-am.gen.ms.kr,남여공학,062-530-3792, ,N,일반계, ,전기,주간,19751105,19760308,20230615000000
F10,광주광역시교육청,7401236,전남중학교,Jeonnam Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,61957 ,광주광역시 서구 상무공원로 70,(치평동),062-720-5153,http://jeonnam.gen.ms.kr,남여공학,062-720-5159, ,N,일반계, ,전기,주간,19511022,19580410,20230615000000
F10,광주광역시교육청,7401260,정광중학교,Jeong Gwang Middle School,중학교,광주광역시,광주광역시서부교육지원청,사립,62385 ,광주광역시 광산구 소촌로 90-36,(소촌동),062-960-7404,jg.gen.ms.kr,남여공학,062-945-5366, ,N,일반계, ,전기,주간,19461010,19461010,20230615000000
F10,광주광역시교육청,7391144,조선대학교부속중학교,Middle School Attached to Chosun University,중학교,광주광역시,광주광역시동부교육지원청,사립,61452 ,광주광역시 동구 필문대로 309-3,(서석동),062-230-2200,http://chosun.gen.ms.kr/,남,062-230-2291, ,N,일반계, ,전기,주간,19470725,19471002,20230615000000
F10,광주광역시교육청,7391150,조선대학교여자중학교,Chosun University Girls` Middle School,중학교,광주광역시,광주광역시동부교육지원청,사립,61450 ,광주광역시 동구 지산로 16,/ 조선대학교여자중학교 (지산동),062-230-9400,http://chosun-g.gen.ms.kr,여,062-226-6514, ,N,일반계, ,전기,주간,19470929,19470929,20230615000000
F10,광주광역시교육청,7401220,주월중학교,Ju Wol Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,61698 ,광주광역시 남구 봉선로52번길 9,(주월동/ 주월중학교),062-670-5810,http://juwol.gen.ms.kr,남여공학,062-670-5890, ,N,일반계, ,전기,주간,19920206,19920307,20230615000000
F10,광주광역시교육청,7391140,지산중학교,Jisan Middle School,중학교,광주광역시,광주광역시동부교육지원청,공립,61027 ,광주광역시 북구 양산택지로 130,(본촌동),062-606-6300,http://ji-san.gen.ms.kr,남여공학,062-571-9124, ,N,해당없음, ,전후기,주간,20060301,20060301,20230615000000
F10,광주광역시교육청,7401246,진남중학교,Jinnam middle school,중학교,광주광역시,광주광역시서부교육지원청,공립,61746 ,광주광역시 남구 노대실로41번길 21,(노대동),062-717-3410,http://jinnam-g.gen.ms.kr/,남여공학,062-675-3695, ,N,해당없음, ,전기,주간,20090301,20090504,20230615000000
F10,광주광역시교육청,7401235,천곡중학교,Cheon-gok Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62265 ,광주광역시 광산구 월계로16번길 78,(월계동),062-970-4000,http://chgok.gen.ms.kr/,남여공학,062-970-4009, ,N,일반계, ,전기,주간,20001219,20010320,20230615000000
F10,광주광역시교육청,7401237,첨단중학교,Cheomdan Middle school,중학교,광주광역시,광주광역시서부교육지원청,공립,62271 ,광주광역시 광산구 첨단내촌로 16,/ 첨단중학교 (월계동),062-970-9500,http://cheomdan.gen.ms.kr,남여공학,062-970-9527, ,N,일반계, ,전기,주간,20030207,20030303,20230615000000
F10,광주광역시교육청,7401219,치평중학교,Chipyong Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,61991 ,광주광역시 서구 화정로21번길 5,/ 치평중학교 (쌍촌동),062-380-2354,http://chipyong.gen.ms.kr/,남여공학,062-380-2355, ,N,일반계, ,전기,주간,19901114,19910306,20230615000000
F10,광주광역시교육청,7401225,평동중학교,Pyeongdong Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62420 ,광주광역시 광산구 평동로735번길 70,(용동),062-949-5811,http://pdong.gen.ms.kr/,남여공학,062-949-5898, ,N,일반계, ,전기,주간,19790131,19790307,20230615000000
F10,광주광역시교육청,7401233,풍암중학교,Pungam Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62064 ,광주광역시 서구 풍암순환로 51,(풍암동/풍암중학교),062-650-9500,http://pungam.gen.ms.kr,남여공학,062-650-9590, ,N,일반계, ,전기,주간,19990121,20000308,20230615000000
F10,광주광역시교육청,7401227,하남중학교,Hanam Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,62344 ,광주광역시 광산구 산정로6번길 21-2,(월곡동),062-958-5200,http://k-hanam.gen.ms.kr/,남여공학,062-958-5299, ,N,일반계, ,전기,주간,19920206,19920302,20230615000000
F10,광주광역시교육청,7401446,호남삼육중학교,Honam Sahmyook Middle School,각종학교(중),광주광역시,광주광역시서부교육지원청,사립,61731 ,광주광역시 남구 회서로 30,/ 호남삼육중학교 (주월동),062-720-3636,http://samyook.gen.ms.kr,남여공학,062-720-3697, ,N,일반계, ,전기,주간,19530420,19530420,20230615000000
F10,광주광역시교육청,7401435,효천중학교,Hyocheon Middle School,중학교,광주광역시,광주광역시서부교육지원청,공립,61741 ,광주광역시 남구 서문대로 402,/ 번길(50) (행암동),062-720-2200,http://hyocheon.gen.ms.kr,남여공학,062-720-2298, ,N,일반계, ,전기,주간,20160301,20160501,20230615000000
G10,대전광역시교육청,7451009,가수원중학교,Gasuwon Middle School,중학교,대전광역시,대전광역시서부교육지원청,공립,35389 ,대전광역시 서구 가수원로 26,(가수원동),042-541-0145,http://gswms.djsch.kr,남여공학,042-541-6623, ,N,일반계, ,전기,주간,19880301,19880305,20230615000000
G10,대전광역시교육청,7451010,갈마중학교,Galma Middle School,중학교,대전광역시,대전광역시서부교육지원청,공립,35277 ,대전광역시 서구 계룡로326번길 138,(갈마동/갈마중학교),042-714-2225,http://galmams.djsch.kr/,남여공학,042-714-2220, ,N,일반계, ,전기,주간,19811211,19811211,20230615000000
